,Unnamed: 0,Основное средство,Инвентарный номер,ОКОФ,Амортизационная группа,Способ начисления амортизации,Дата принятия к учету,Состояние,Срок полезного использования,"Мес. норма износа, %","Износ, %",Балансовая стоимость,Количество,Сумма амортизации,Остаточная стоимость
14,10,"Считыватель карт доступа ""HID multiCLASS RP10""",11013406000095.0,330.26.80.11,6.0,,18.12.2019,Введено в эксплуатацию,,-,-,7947.5,1.0,0.0,7947.5
15,11,"Считыватель карт доступа ""HID multiCLASS RP10""",11013406000096.0,330.26.80.11,6.0,,18.12.2019,Введено в эксплуатацию,,-,-,7947.5,1.0,0.0,7947.5
16,12,"Считыватель карт доступа ""HID multiCLASS RP10""",11013406000097.0,330.26.80.11,6.0,,18.12.2019,Введено в эксплуатацию,,-,-,7947.5,1.0,0.0,7947.5
17,13,"Считыватель карт доступа ""HID multiCLASS RP10""",11013406000098.0,330.26.80.11,6.0,,18.12.2019,Введено в эксплуатацию,,-,-,7947.5,1.0,0.0,7947.5
18,14,Карманный термоанемометр стик-класса TESTO 405,11013403000074.0,330.26.51.41,3.0,,24.12.2019,Введено в эксплуатацию,,-,-,6385.5,1.0,0.0,6385.5
19,15,Пирометр ADA TemPro 300 (A00222),11013403000075.0,330.26.51.51,3.0,,24.12.2019,Введено в эксплуатацию,,-,-,3218.55,1.0,0.0,3218.55
20,16,Пирометр ADA TemPro 300 (A00222),11013403000076.0,330.26.51.51,3.0,,24.12.2019,Введено в эксплуатацию,,-,-,3218.55,1.0,0.0,3218.55
21,17,Пирометр ADA TemPro 300 (A00222),11013403000077.0,330.26.51.51,3.0,,24.12.2019,Введено в эксплуатацию,,-,-,3218.55,1.0,0.0,3218.55
22,18,Огнетушитель порошковый ОП-5 (з) (АВСЕ),11013605000015.0,330.28.29.22.110,5.0,,28.10.2019,Введено в эксплуатацию,,-,-,600.0,1.0,0.0,600.0
23,19,Огнетушитель порошковый ОП-5 (з) (АВСЕ),11013605000016.0,330.28.29.22.110,5.0,,28.10.2019,Введено в эксплуатацию,,-,-,600.0,1.0,0.0,600.0
24,20,Огнетушитель порошковый ОП-5 (з) (АВСЕ),11013605000017.0,330.28.29.22.110,5.0,,28.10.2019,Введено в эксплуатацию,,-,-,600.0,1.0,0.0,600.0
25,21,Огнетушитель порошковый ОП-5 (з) (АВСЕ),11013605000018.0,330.28.29.22.110,5.0,,28.10.2019,Введено в эксплуатацию,,-,-,600.0,1.0,0.0,600.0
26,22,Огнетушитель порошковый ОП-5 (з) (АВСЕ),11013605000019.0,330.28.29.22.110,5.0,,28.10.2019,Введено в эксплуатацию,,-,-,600.0,1.0,0.0,600.0
27,23,Огнетушитель порошковый ОП-5 (з) (АВСЕ),11013605000020.0,330.28.29.22.110,5.0,,28.10.2019,Введено в эксплуатацию,,-,-,600.0,1.0,0.0,600.0
28,24,Огнетушитель порошковый ОП-5 (з) (АВСЕ),11013605000021.0,330.28.29.22.110,5.0,,28.10.2019,Введено в эксплуатацию,,-,-,600.0,1.0,0.0,600.0
29,25,Огнетушитель порошковый ОП-5 (з) (АВСЕ),11013605000022.0,330.28.29.22.110,5.0,,28.10.2019,Введено в эксплуатацию,,-,-,600.0,1.0,0.0,600.0
30,26,Огнетушитель порошковый ОП-5 (з) (АВСЕ),11013605000023.0,330.28.29.22.110,5.0,,28.10.2019,Введено в эксплуатацию,,-,-,600.0,1.0,0.0,600.0
31,27,Огнетушитель порошковый ОП-5 (з) (АВСЕ),11013605000024.0,330.28.29.22.110,5.0,,28.10.2019,Введено в эксплуатацию,,-,-,600.0,1.0,0.0,600.0
32,28,Огнетушитель порошковый ОП-5 (з) (АВСЕ),11013605000025.0,330.28.29.22.110,5.0,,28.10.2019,Введено в эксплуатацию,,-,-,600.0,1.0,0.0,600.0
33,29,Огнетушитель углекислотный ОУ-3,11013600000039.0,330.28.29.22.110,5.0,,28.10.2019,Введено в эксплуатацию,,-,-,1294.04,1.0,0.0,1294.04
34,30,Огнетушитель углекислотный ОУ-3,11013600000040.0,330.28.29.22.110,5.0,,28.10.2019,Введено в эксплуатацию,,-,-,1294.04,1.0,0.0,1294.04
35,31,"Подставка под огнетушитель П-15 (металлическая, напольная)",11013606001738.0,330.31.01.11,6.0,,28.10.2019,Введено в эксплуатацию,,-,-,250.0,1.0,0.0,250.0
36,32,"Подставка под огнетушитель П-15 (металлическая, напольная)",11013606001739.0,330.31.01.11,6.0,,28.10.2019,Введено в эксплуатацию,,-,-,250.0,1.0,0.0,250.0
37,33,"Подставка под огнетушитель П-15 (металлическая, напольная)",11013606001740.0,330.31.01.11,6.0,,28.10.2019,Введено в эксплуатацию,,-,-,250.0,1.0,0.0,250.0
38,34,"Подставка под огнетушитель П-15 (металлическая, напольная)",11013606001741.0,330.31.01.11,6.0,,28.10.2019,Введено в эксплуатацию,,-,-,250.0,1.0,0.0,250.0
39,35,"Подставка под огнетушитель П-15 (металлическая, напольная)",11013606001742.0,330.31.01.11,6.0,,28.10.2019,Введено в эксплуатацию,,-,-,250.0,1.0,0.0,250.0
40,36,"Подставка под огнетушитель П-15 (металлическая, напольная)",11013606001743.0,330.31.01.11,6.0,,28.10.2019,Введено в эксплуатацию,,-,-,250.0,1.0,0.0,250.0
41,37,"Подставка под огнетушитель П-15 (металлическая, напольная)",11013606001744.0,330.31.01.11,6.0,,28.10.2019,Введено в эксплуатацию,,-,-,250.0,1.0,0.0,250.0
42,38,"Подставка под огнетушитель П-15 (металлическая, напольная)",11013606001745.0,330.31.01.11,6.0,,28.10.2019,Введено в эксплуатацию,,-,-,250.0,1.0,0.0,250.0
43,39,"Подставка под огнетушитель П-15 (металлическая, напольная)",11013606001746.0,330.31.01.11,6.0,,28.10.2019,Введено в эксплуатацию,,-,-,250.0,1.0,0.0,250.0
44,40,"Подставка под огнетушитель П-15 (металлическая, напольная)",11013606001747.0,330.31.01.11,6.0,,28.10.2019,Введено в эксплуатацию,,-,-,250.0,1.0,0.0,250.0
45,41,"Подставка под огнетушитель П-15 (металлическая, напольная)",11013606001748.0,330.31.01.11,6.0,,28.10.2019,Введено в эксплуатацию,,-,-,250.0,1.0,0.0,250.0
46,42,"Подставка под огнетушитель П-15 (металлическая, напольная)",11013606001749.0,330.31.01.11,6.0,,28.10.2019,Введено в эксплуатацию,,-,-,250.0,1.0,0.0,250.0
47,43,"Подставка под огнетушитель П-15 (металлическая, напольная)",11013606001750.0,330.31.01.11,6.0,,28.10.2019,Введено в эксплуатацию,,-,-,250.0,1.0,0.0,250.0
48,44,"Термометр инфракрасный, бесконтактный Sensitec NF-3101",11013403000144.0,330.26.51.41,3.0,,07.05.2020,Введено в эксплуатацию,,-,-,7920.0,1.0,0.0,7920.0
49,45,"Термометр инфракрасный, бесконтактный Sensitec NF-3101",11013403000145.0,330.26.51.41,3.0,,07.05.2020,Введено в эксплуатацию,,-,-,7920.0,1.0,0.0,7920.0
50,46,"Термометр инфракрасный, бесконтактный Sensitec NF-3101",11013403000146.0,330.26.51.41,3.0,,07.05.2020,Введено в эксплуатацию,,-,-,7920.0,1.0,0.0,7920.0
51,47,"Термометр инфракрасный, бесконтактный Sensitec NF-3101",11013403000147.0,330.26.51.41,3.0,,07.05.2020,Введено в эксплуатацию,,-,-,7920.0,1.0,0.0,7920.0
52,48,"Термометр инфракрасный, бесконтактный Sensitec NF-3101",11013403000148.0,330.26.51.41,3.0,,07.05.2020,Введено в эксплуатацию,,-,-,7920.0,1.0,0.0,7920.0
53,49,"Термометр инфракрасный, бесконтактный Sensitec NF-3101",11013403000153.0,330.26.51.41,3.0,,07.05.2020,Введено в эксплуатацию,,-,-,7920.0,1.0,0.0,7920.0
54,50,"Термометр инфракрасный, бесконтактный Sensitec NF-3101",11013403000155.0,330.26.51.41,3.0,,07.05.2020,Введено в эксплуатацию,,-,-,7920.0,1.0,0.0,7920.0
55,51,"Термометр инфракрасный, бесконтактный Sensitec NF-3101",11013403000156.0,330.26.51.41,3.0,,07.05.2020,Введено в эксплуатацию,,-,-,7920.0,1.0,0.0,7920.0
56,52,"Термометр инфракрасный, бесконтактный Sensitec NF-3101",11013403000158.0,330.26.51.41,3.0,,07.05.2020,Введено в эксплуатацию,,-,-,7920.0,1.0,0.0,7920.0
57,53,"Считыватель карт доступа ""HID multiCLASS RP10""",11013402000141.0,330.26.8,2.0,,24.01.2020,Введено в эксплуатацию,,-,-,6672.5,1.0,0.0,6672.5
58,54,"Считыватель карт доступа ""HID multiCLASS RP10""",11013402000142.0,330.26.8,2.0,,24.01.2020,Введено в эксплуатацию,,-,-,6672.5,1.0,0.0,6672.5
59,55,"Считыватель карт доступа ""HID multiCLASS RP10""",11013402000143.0,330.26.8,2.0,,24.01.2020,Введено в эксплуатацию,,-,-,6672.5,1.0,0.0,6672.5
60,56,"Считыватель карт доступа ""HID multiCLASS RP10""",11013402000144.0,330.26.8,2.0,,24.01.2020,Введено в эксплуатацию,,-,-,6672.5,1.0,0.0,6672.5
61,57,"Считыватель карт доступа ""HID multiCLASS RP10""",11013402000145.0,330.26.8,2.0,,24.01.2020,Введено в эксплуатацию,,-,-,6672.5,1.0,0.0,6672.5
62,58,"Считыватель карт доступа ""HID multiCLASS RP10""",11013402000146.0,330.26.8,2.0,,24.01.2020,Введено в эксплуатацию,,-,-,6672.5,1.0,0.0,6672.5
63,59,"Считыватель карт доступа ""HID multiCLASS RP10""",11013402000147.0,330.26.8,2.0,,24.01.2020,Введено в эксплуатацию,,-,-,6672.5,1.0,0.0,6672.5
64,60,"Считыватель карт доступа ""HID multiCLASS RP10""",11013402000148.0,330.26.8,2.0,,24.01.2020,Введено в эксплуатацию,,-,-,6672.5,1.0,0.0,6672.5
65,61,"Считыватель карт доступа ""HID multiCLASS RP10""",11013402000149.0,330.26.8,2.0,,24.01.2020,Введено в эксплуатацию,,-,-,6672.5,1.0,0.0,6672.5
66,62,"Считыватель карт доступа ""HID multiCLASS RP10""",11013402000150.0,330.26.8,2.0,,24.01.2020,Введено в эксплуатацию,,-,-,6672.5,1.0,0.0,6672.5
67,63,"Считыватель карт доступа ""HID multiCLASS RP10""",11013402000151.0,330.26.8,2.0,,24.01.2020,Введено в эксплуатацию,,-,-,6672.5,1.0,0.0,6672.5
68,64,"Считыватель карт доступа ""HID multiCLASS RP10""",11013402000152.0,330.26.8,2.0,,24.01.2020,Введено в эксплуатацию,,-,-,6672.5,1.0,0.0,6672.5
69,65,"Считыватель карт доступа ""HID multiCLASS RP10""",11013402000153.0,330.26.8,2.0,,24.01.2020,Введено в эксплуатацию,,-,-,6672.5,1.0,0.0,6672.5
70,66,"Считыватель карт доступа ""HID multiCLASS RP10""",11013402000154.0,330.26.8,2.0,,24.01.2020,Введено в эксплуатацию,,-,-,6672.5,1.0,0.0,6672.5
71,67,"Считыватель карт доступа ""HID multiCLASS RP10""",11013402000155.0,330.26.8,2.0,,24.01.2020,Введено в эксплуатацию,,-,-,6672.5,1.0,0.0,6672.5
72,68,"Считыватель карт доступа ""HID multiCLASS RP10""",11013402000156.0,330.26.8,2.0,,24.01.2020,Введено в эксплуатацию,,-,-,6672.5,1.0,0.0,6672.5
73,69,"Считыватель карт доступа ""HID multiCLASS RP10""",11013402000157.0,330.26.8,2.0,,24.01.2020,Введено в эксплуатацию,,-,-,6672.5,1.0,0.0,6672.5
74,70,"Считыватель карт доступа ""HID multiCLASS RP10""",11013402000158.0,330.26.8,2.0,,24.01.2020,Введено в эксплуатацию,,-,-,6672.5,1.0,0.0,6672.5
75,71,"Считыватель карт доступа ""HID multiCLASS RP10""",11013402000159.0,330.26.8,2.0,,24.01.2020,Введено в эксплуатацию,,-,-,6672.5,1.0,0.0,6672.5
76,72,"Считыватель карт доступа ""HID multiCLASS RP10""",11013402000160.0,330.26.8,2.0,,24.01.2020,Введено в эксплуатацию,,-,-,6672.5,1.0,0.0,6672.5
77,73,"Считыватель карт доступа ""HID multiCLASS RP10""",11013402000161.0,330.26.8,2.0,,24.01.2020,Введено в эксплуатацию,,-,-,6672.5,1.0,0.0,6672.5
78,74,"Считыватель карт доступа ""HID multiCLASS RP10""",11013402000162.0,330.26.8,2.0,,24.01.2020,Введено в эксплуатацию,,-,-,6672.5,1.0,0.0,6672.5
79,75,Электрочайник BOSCH TWK3A013,11013405000006.0,330.28.93.15.125,5.0,,17.04.2020,Введено в эксплуатацию,,-,-,1956.5,1.0,0.0,1956.5
80,76,Электрочайник BOSCH TWK3A013,11013405000007.0,330.28.93.15.125,5.0,,17.04.2020,Введено в эксплуатацию,,-,-,1956.5,1.0,0.0,1956.5
81,77,Электрочайник BOSCH TWK3A013,11013405000008.0,330.28.93.15.125,5.0,,17.04.2020,Введено в эксплуатацию,,-,-,1956.5,1.0,0.0,1956.5
82,78,Электрочайник BOSCH TWK3A013,11013405000009.0,330.28.93.15.125,5.0,,17.04.2020,Введено в эксплуатацию,,-,-,1956.5,1.0,0.0,1956.5
83,79,Электрочайник BOSCH TWK3A013,11013405000010.0,330.28.93.15.125,5.0,,17.04.2020,Введено в эксплуатацию,,-,-,1956.5,1.0,0.0,1956.5
84,80,"Микроволновая печь SAMSUNG ME83XR/BWT, мощность 800 Вт, черная",11013404000348.0,330.28.21.13.129,4.0,,17.04.2020,Введено в эксплуатацию,,-,-,7848.66,1.0,0.0,7848.66
85,81,"Микроволновая печь SAMSUNG ME83XR/BWT, мощность 800 Вт, черная",11013404000349.0,330.28.21.13.129,4.0,,17.04.2020,Введено в эксплуатацию,,-,-,7848.66,1.0,0.0,7848.66
86,82,"Микроволновая печь SAMSUNG ME83XR/BWT, мощность 800 Вт, черная",11013404000350.0,330.28.21.13.129,4.0,,17.04.2020,Введено в эксплуатацию,,-,-,7848.66,1.0,0.0,7848.66
87,83,Термопот SUPRA TPS-5005ST,11013405000011.0,330.28.93.15.125,5.0,,17.04.2020,Введено в эксплуатацию,,-,-,3726.36,1.0,0.0,3726.36
88,84,Термопот SUPRA TPS-5005ST,11013405000012.0,330.28.93.15.125,5.0,,17.04.2020,Введено в эксплуатацию,,-,-,3726.36,1.0,0.0,3726.36
89,85,Термопот SUPRA TPS-5005ST,11013405000013.0,330.28.93.15.125,5.0,,17.04.2020,Введено в эксплуатацию,,-,-,3726.36,1.0,0.0,3726.36
90,86,Термопот SUPRA TPS-5005ST,11013405000014.0,330.28.93.15.125,5.0,,17.04.2020,Введено в эксплуатацию,,-,-,3726.36,1.0,0.0,3726.36
91,87,"Рециркулятор бактерицидный ОВУ-01"" Солнечный бриз""",11013406003655.0,330.26.60.13,6.0,,11.11.2020,Введено в эксплуатацию,,-,-,9287.85,1.0,0.0,9287.85
92,88,"Рециркулятор бактерицидный ОВУ-01"" Солнечный бриз""",11013406003656.0,330.26.60.13,6.0,,11.11.2020,Введено в эксплуатацию,,-,-,9287.85,1.0,0.0,9287.85
93,89,"Рециркулятор бактерицидный ОВУ-01"" Солнечный бриз""",11013406003657.0,330.26.60.13,6.0,,11.11.2020,Введено в эксплуатацию,,-,-,9287.85,1.0,0.0,9287.85
94,90,Огнетушитель углекислотный ОУ- 5ЯРПОЖИНВЕСТ,11013405000041.0,330.28.29.22.110,5.0,,04.10.2021,Введено в эксплуатацию,,-,-,1490.0,1.0,0.0,1490.0
95,91,Огнетушитель углекислотный ОУ- 5ЯРПОЖИНВЕСТ,11013405000042.0,330.28.29.22.110,5.0,,04.10.2021,Введено в эксплуатацию,,-,-,1490.0,1.0,0.0,1490.0
96,92,Огнетушитель углекислотный ОУ- 5ЯРПОЖИНВЕСТ,11013405000043.0,330.28.29.22.110,5.0,,04.10.2021,Введено в эксплуатацию,,-,-,1490.0,1.0,0.0,1490.0
97,93,Огнетушитель углекислотный ОУ- 5ЯРПОЖИНВЕСТ,11013405000044.0,330.28.29.22.110,5.0,,04.10.2021,Введено в эксплуатацию,,-,-,1490.0,1.0,0.0,1490.0
98,94,Огнетушитель углекислотный ОУ- 5ЯРПОЖИНВЕСТ,11013405000045.0,330.28.29.22.110,5.0,,04.10.2021,Введено в эксплуатацию,,-,-,1490.0,1.0,0.0,1490.0
99,95,Огнетушитель углекислотный ОУ- 5ЯРПОЖИНВЕСТ,11013405000046.0,330.28.29.22.110,5.0,,04.10.2021,Введено в эксплуатацию,,-,-,1490.0,1.0,0.0,1490.0
100,96,Огнетушитель углекислотный ОУ- 5ЯРПОЖИНВЕСТ,11013405000047.0,330.28.29.22.110,5.0,,04.10.2021,Введено в эксплуатацию,,-,-,1490.0,1.0,0.0,1490.0
101,97,Огнетушитель углекислотный ОУ- 5ЯРПОЖИНВЕСТ,11013405000048.0,330.28.29.22.110,5.0,,04.10.2021,Введено в эксплуатацию,,-,-,1490.0,1.0,0.0,1490.0
102,98,Огнетушитель углекислотный ОУ- 5ЯРПОЖИНВЕСТ,11013405000049.0,330.28.29.22.110,5.0,,04.10.2021,Введено в эксплуатацию,,-,-,1490.0,1.0,0.0,1490.0
103,99,Огнетушитель углекислотный ОУ- 5ЯРПОЖИНВЕСТ,11013405000050.0,330.28.29.22.110,5.0,,04.10.2021,Введено в эксплуатацию,,-,-,1490.0,1.0,0.0,1490.0
104,100,Огнетушитель углекислотный ОУ- 5ЯРПОЖИНВЕСТ,11013405000051.0,330.28.29.22.110,5.0,,04.10.2021,Введено в эксплуатацию,,-,-,1490.0,1.0,0.0,1490.0
105,101,Огнетушитель углекислотный ОУ- 5ЯРПОЖИНВЕСТ,11013405000052.0,330.28.29.22.110,5.0,,04.10.2021,Введено в эксплуатацию,,-,-,1490.0,1.0,0.0,1490.0
106,102,Огнетушитель углекислотный ОУ- 5ЯРПОЖИНВЕСТ,11013405000053.0,330.28.29.22.110,5.0,,04.10.2021,Введено в эксплуатацию,,-,-,1490.0,1.0,0.0,1490.0
107,103,Огнетушитель углекислотный ОУ- 5ЯРПОЖИНВЕСТ,11013405000054.0,330.28.29.22.110,5.0,,04.10.2021,Введено в эксплуатацию,,-,-,1490.0,1.0,0.0,1490.0
108,104,Огнетушитель углекислотный ОУ- 5ЯРПОЖИНВЕСТ,11013405000055.0,330.28.29.22.110,5.0,,04.10.2021,Введено в эксплуатацию,,-,-,1490.0,1.0,0.0,1490.0
109,105,Огнетушитель углекислотный ОУ- 5ЯРПОЖИНВЕСТ,11013405000056.0,330.28.29.22.110,5.0,,04.10.2021,Введено в эксплуатацию,,-,-,1490.0,1.0,0.0,1490.0
110,106,Огнетушитель углекислотный ОУ- 5ЯРПОЖИНВЕСТ,11013405000057.0,330.28.29.22.110,5.0,,04.10.2021,Введено в эксплуатацию,,-,-,1490.0,1.0,0.0,1490.0
111,107,Огнетушитель углекислотный ОУ- 5ЯРПОЖИНВЕСТ,11013405000058.0,330.28.29.22.110,5.0,,04.10.2021,Введено в эксплуатацию,,-,-,1490.0,1.0,0.0,1490.0
112,108,Огнетушитель углекислотный ОУ-3 ЯРПОЖИНВЕСТ,11013405000059.0,330.28.29.22.110,5.0,,04.10.2021,Введено в эксплуатацию,,-,-,968.5,1.0,0.0,968.5
113,109,Огнетушитель углекислотный ОУ-3 ЯРПОЖИНВЕСТ,11013405000060.0,330.28.29.22.110,5.0,,04.10.2021,Введено в эксплуатацию,,-,-,968.5,1.0,0.0,968.5
114,110,Огнетушитель углекислотный ОУ-3 ЯРПОЖИНВЕСТ,11013405000061.0,330.28.29.22.110,5.0,,04.10.2021,Введено в эксплуатацию,,-,-,968.5,1.0,0.0,968.5
115,111,Огнетушитель углекислотный ОУ-3 ЯРПОЖИНВЕСТ,11013405000062.0,330.28.29.22.110,5.0,,04.10.2021,Введено в эксплуатацию,,-,-,968.5,1.0,0.0,968.5
116,112,Огнетушитель углекислотный ОУ-3 ЯРПОЖИНВЕСТ,11013405000063.0,330.28.29.22.110,5.0,,04.10.2021,Введено в эксплуатацию,,-,-,968.5,1.0,0.0,968.5
117,113,Огнетушитель углекислотный ОУ-3 ЯРПОЖИНВЕСТ,11013405000064.0,330.28.29.22.110,5.0,,04.10.2021,Введено в эксплуатацию,,-,-,968.5,1.0,0.0,968.5
118,114,Огнетушитель углекислотный ОУ-3 ЯРПОЖИНВЕСТ,11013405000065.0,330.28.29.22.110,5.0,,04.10.2021,Введено в эксплуатацию,,-,-,968.5,1.0,0.0,968.5
119,115,Огнетушитель углекислотный ОУ-3 ЯРПОЖИНВЕСТ,11013405000066.0,330.28.29.22.110,5.0,,04.10.2021,Введено в эксплуатацию,,-,-,968.5,1.0,0.0,968.5
120,116,Огнетушитель углекислотный ОУ-3 ЯРПОЖИНВЕСТ,11013405000067.0,330.28.29.22.110,5.0,,04.10.2021,Введено в эксплуатацию,,-,-,968.5,1.0,0.0,968.5
121,117,Огнетушитель углекислотный ОУ-3 ЯРПОЖИНВЕСТ,11013405000068.0,330.28.29.22.110,5.0,,04.10.2021,Введено в эксплуатацию,,-,-,968.5,1.0,0.0,968.5
122,118,Огнетушитель углекислотный ОУ-3 ЯРПОЖИНВЕСТ,11013405000069.0,330.28.29.22.110,5.0,,04.10.2021,Введено в эксплуатацию,,-,-,968.5,1.0,0.0,968.5
123,119,Подставка под огнетушитель П-15 ЯРПОЖИНВЕСТ,11013406003773.0,330.31.01.11,6.0,,04.10.2021,Введено в эксплуатацию,,-,-,268.2,1.0,0.0,268.2
124,120,Подставка под огнетушитель П-15 ЯРПОЖИНВЕСТ,11013406003774.0,330.31.01.11,6.0,,04.10.2021,Введено в эксплуатацию,,-,-,268.2,1.0,0.0,268.2
125,121,Подставка под огнетушитель П-15 ЯРПОЖИНВЕСТ,11013406003775.0,330.31.01.11,6.0,,04.10.2021,Введено в эксплуатацию,,-,-,268.2,1.0,0.0,268.2
126,122,Подставка под огнетушитель П-15 ЯРПОЖИНВЕСТ,11013406003776.0,330.31.01.11,6.0,,04.10.2021,Введено в эксплуатацию,,-,-,268.2,1.0,0.0,268.2
127,123,Подставка под огнетушитель П-15 ЯРПОЖИНВЕСТ,11013406003777.0,330.31.01.11,6.0,,04.10.2021,Введено в эксплуатацию,,-,-,268.2,1.0,0.0,268.2
128,124,Подставка под огнетушитель П-15 ЯРПОЖИНВЕСТ,11013406003778.0,330.31.01.11,6.0,,04.10.2021,Введено в эксплуатацию,,-,-,268.2,1.0,0.0,268.2
129,125,Подставка под огнетушитель П-15 ЯРПОЖИНВЕСТ,11013406003779.0,330.31.01.11,6.0,,04.10.2021,Введено в эксплуатацию,,-,-,268.2,1.0,0.0,268.2
130,126,Подставка под огнетушитель П-15 ЯРПОЖИНВЕСТ,11013406003780.0,330.31.01.11,6.0,,04.10.2021,Введено в эксплуатацию,,-,-,268.2,1.0,0.0,268.2
131,127,Подставка под огнетушитель П-15 ЯРПОЖИНВЕСТ,11013406003781.0,330.31.01.11,6.0,,04.10.2021,Введено в эксплуатацию,,-,-,268.2,1.0,0.0,268.2
132,128,Подставка под огнетушитель П-15 ЯРПОЖИНВЕСТ,11013406003782.0,330.31.01.11,6.0,,04.10.2021,Введено в эксплуатацию,,-,-,268.2,1.0,0.0,268.2
133,129,Подставка под огнетушитель П-15 ЯРПОЖИНВЕСТ,11013406003783.0,330.31.01.11,6.0,,04.10.2021,Введено в эксплуатацию,,-,-,268.2,1.0,0.0,268.2
134,130,Подставка под огнетушитель П-15 ЯРПОЖИНВЕСТ,11013406003784.0,330.31.01.11,6.0,,04.10.2021,Введено в эксплуатацию,,-,-,268.2,1.0,0.0,268.2
135,131,Подставка под огнетушитель П-15 ЯРПОЖИНВЕСТ,11013406003785.0,330.31.01.11,6.0,,04.10.2021,Введено в эксплуатацию,,-,-,268.2,1.0,0.0,268.2
136,132,Подставка под огнетушитель П-15 ЯРПОЖИНВЕСТ,11013406003786.0,330.31.01.11,6.0,,04.10.2021,Введено в эксплуатацию,,-,-,268.2,1.0,0.0,268.2
137,133,Подставка под огнетушитель П-15 ЯРПОЖИНВЕСТ,11013406003787.0,330.31.01.11,6.0,,04.10.2021,Введено в эксплуатацию,,-,-,268.2,1.0,0.0,268.2
138,134,Подставка под огнетушитель П-15 ЯРПОЖИНВЕСТ,11013406003788.0,330.31.01.11,6.0,,04.10.2021,Введено в эксплуатацию,,-,-,268.2,1.0,0.0,268.2
139,135,Подставка под огнетушитель П-15 ЯРПОЖИНВЕСТ,11013406003789.0,330.31.01.11,6.0,,04.10.2021,Введено в эксплуатацию,,-,-,268.2,1.0,0.0,268.2
140,136,Подставка под огнетушитель П-15 ЯРПОЖИНВЕСТ,11013406003790.0,330.31.01.11,6.0,,04.10.2021,Введено в эксплуатацию,,-,-,268.2,1.0,0.0,268.2
141,137,Подставка под огнетушитель П-15 ЯРПОЖИНВЕСТ,11013406003791.0,330.31.01.11,6.0,,04.10.2021,Введено в эксплуатацию,,-,-,268.2,1.0,0.0,268.2
142,138,Термопот SUPRA TPS-5005ST,11013400000009.0,330.28.93.15.125,5.0,,28.10.2020,Введено в эксплуатацию,,-,-,3420.7,1.0,0.0,3420.7
143,139,Термопот SUPRA TPS-5005ST,11013400000010.0,330.28.93.15.125,5.0,,28.10.2020,Введено в эксплуатацию,,-,-,3420.7,1.0,0.0,3420.7
144,140,"Чайник BOSCH TWK3A013, 1,7 л, 2400 Вт, закрытый нагревательный элемент, пластик,",11013405000020.0,330.28.93.15.125,5.0,,28.10.2020,Введено в эксплуатацию,,-,-,2204.1,1.0,0.0,2204.1
